153038	UNIVERSIDADE FEDERAL DA BAHIA	12	26232
153045	UNIVERSIDADE FEDERAL DO CEARA	12	26233
153046	UNIVERSIDADE FEDERAL DO ESPIRITO SANTO	12	26234
153052	UNIVERSIDADE FEDERAL DE GOIAS	12	26235
153056	UNIVERSIDADE FEDERAL FLUMINENSE	12	26236
153058	PRO-REITORIA DE ASSUNTOS ESTUDANTIS	12	26236
153248	PRO-REIT.DE PESQ.E POS-GRAD. E INOVAÇAO	12	26236
153984	PRO-REITORIA DE GRADUAÇÃO	12	26236
153061	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	12	26237
152370	CENTRO DE APOIO A EDUCACAO A DISTANCIA/UFMG	12	26238
153269	PRO-REITORIA DE ADMINISTRACAO/UFMG	12	26238
153274	PRO-REITORIA DE POS-GRADUACAO/UFMG	12	26238
153276	ESCOLA DE BELAS ARTES/UFMG	12	26238
153277	ESCOLA DE CIENCIA DA INFORMACAO/UFMG	12	26238
153278	ESCOLA EDUCACAO FISICA FISIOT.TERAP.OCUP/UFMG	12	26238
153279	ESCOLA DE ENFERMAGEM/UFMG	12	26238
153281	ESCOLA DE MUSICA/UFMG	12	26238
153283	FACULDADE DE CIENCIAS ECONOMICAS/UFMG	12	26238
153285	FACULDADE DE EDUCACAO/UFMG	12	26238
153287	FACULDADE DE FILOSOFIA E CIENC. HUMANAS/UFMG	12	26238
153288	FACULDADE DE LETRAS/UFMG	12	26238
153289	FACULDADE DE MEDICINA/UFMG	12	26238
153290	FACULDADE DE ODONTOLOGIA/UFMG	12	26238
153291	INSTITUTO DE CIENCIAS BIOLOGICAS/UFMG	12	26238
153292	INSTITUTO DE CIENCIAS EXATAS/UFMG	12	26238
153293	INSTITUTO DE GEO-CIENCIAS/UFMG	12	26238
153294	CENTRO PEDAGOGICO/UFMG	12	26238
153295	COLEGIO TECNICO/UFMG	12	26238
153296	INSTITUTO DE CIENCIAS AGRARIAS/UFMG	12	26238
154459	CENTRO CULTURAL DA UFMG	12	26238
153063	UNIVERSIDADE FEDERAL DO PARA	12	26239
153065	UNIVERSIDADE FEDERAL DA PARAIBA	12	26240
153066	PREFEITURA UNIVERSITARIA DA UFPB	12	26240
153070	BIBLIOTECA CENTRAL DA UFPB	12	26240
153073	CENTRO DE CIENCIAS AGRARIAS DA UFPB	12	26240
153074	CENTRO DE CIENC.HUMA. SOC. E AGRARIAS DA UFPB	12	26240
153079	UNIVERSIDADE FEDERAL DO PARANA	12	26241
153080	UNIVERSIDADE FEDERAL DE PERNAMBUCO	12	26242
153103	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	12	26243
153107	CENTRO DE CIENCIAS DA SAUDE DA UFRN	12	26243
153109	CENTRO DE BIOCIENCIAS DA UFRN	12	26243
153113	CENTRO DE CIENCIAS SOCIAIS APLICADAS DA UFRN	12	26243
153253	CENTRO DE CIENCIAS HUM.E LETRAS ARTES DA UFRN	12	26243
153977	CENTRO DE ENSINO SUPERIOR DO SERIDO/UFRN	12	26243
153114	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	12	26244
153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	12	26245
153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	12	26246
153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	12	26247
153165	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	12	26248
153166	UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO	12	26249
154080	UNIVERSIDADE FEDERAL DE RORAIMA	12	26250
154419	FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS	12	26251
150154	CENTRO DE EDUCACAO E SAUDE DA UFCG	12	26252
158195	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	12	26252
158197	CENTRO DE FORMACAO DE PROFESSORES DA UFCG	12	26252
158198	CENTRO DE CIENCIAS JURIDICAS E SOCIAIS/UFCG	12	26252
158199	CENTRO DE SAUDE E TECNOLOGIA RURAL DA UFCG	12	26252
158401	CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG	12	26252
158701	CENTRO DE CIENCIAS E TECNOLOGIA DA UFCG	12	26252
158702	CENTRO DE HUMANIDADES DA UFCG	12	26252
158705	HOSPITAL UNIVERSITARIO JULIO M BANDEIRA MELLO	10	26252
153034	UNIVERSIDADE FEDERAL RURAL DA AMAZONIA	12	26253
153035	UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO	12	26254
153036	UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI	12	26255
153010	CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA	12	26256
153015	CENTRO FED.DE EDUCACAO TECNOL.DE MINAS GERAIS	12	26257
150148	UTFPR - CAMPUS LONDRINA	12	26258
150149	UTFPR - CAMPUS APUCARANA	12	26258
150150	UTFPR - CAMPUS TOLEDO	12	26258
150151	UTFPR- CAMPUS FRANCISCO BELTRAO	12	26258
152134	UTFPR - CAMPUS GUARAPUAVA	12	26258
153019	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	12	26258
153029	UTFPR - CAMPUS MEDIANEIRA	12	26258
153176	UTFPR - CAMPUS CORNELIO PROCOPIO	12	26258
153177	UTFPR - CAMPUS PATO BRANCO	12	26258
153178	UTFPR - CAMPUS PONTA GROSSA	12	26258
153251	UTFPR - CAMPUS CAMPO MOURAO	12	26258
153991	UTFPR - CAMPUS DOIS VIZINHOS	12	26258
154358	UTFPR - CAMPUS CURITIBA	12	26258
154852	UTFPR CAMPUS SANTA HELENA	12	26258
153028	UNIVERSIDADE FEDERAL DE ALFENAS	12	26260
153030	UNIVERSIDADE FEDERAL DE ITAJUBA	12	26261
153031	UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO	12	26262
153032	UNIVERSIDADE FEDERAL DE LAVRAS	12	26263
153033	UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN	12	26264
154359	FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA	12	26266
158658	UNIV. FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA	12	26267
154055	FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA	12	26268
154034	UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ	12	26269
154039	FUNDACAO UNIVERSIDADE DO AMAZONAS	12	26270
154019	CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT	10	26271
154040	FUNDACAO UNIVERSIDADE DE BRASILIA - FUB	6	26271
154079	CENTRO DE SEL.E DE PROMOçãO DE EVENTOS	12	26271
154041	FUNDACAO UNIVERSIDADE DO MARANHAO	12	26272
154042	UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG	12	26273
154043	FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA	12	26274
154044	FUNDACAO UNIVERSIDADE FEDERAL DO ACRE	12	26275
154045	FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO	12	26276
154046	UNIVERSIDADE FEDERAL DE OURO PRETO	12	26277
154047	FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS	12	26278
154048	FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUI	12	26279
154049	FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS	12	26280
154050	FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE	12	26281
154051	UNIVERSIDADE FEDERAL DE VICOSA	12	26282
151070	CAMPUS DE PONTA PORA DA UFMS	12	26283
154054	FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL	12	26283
154065	CAMPUS DO PANTANAL DA UFMS	12	26283
154067	CAMPUS DE TRES LAGOAS DA UFMS	12	26283
154032	FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE	12	26284
154069	FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI	12	26285
154215	FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA	12	26286
153978	INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS	12	26290
154003	FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR	12	26291
344002	FUNDACAO JOAQUIM NABUCO	12	26292
153173	FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO	12	26298
154502	FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS	12	26350
158092	UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA	12	26351
154503	FUNDACAO UNIVERSIDADE FEDERAL DO ABC	12	26352
153047	HOSPITAL UNIVERSITARIO C. ANTONIO MORAIS/UFES	10	26364
153057	HOSPITAL UNIVERSITARIO ANTONIO PEDRO	12	26366
153261	HOSPITAL CLINICAS/UFMG	12	26368
150220	HOSPITAL UNIVERSITÁRIO BETTINA FERRO DE SOUZA	12	26370
153094	HOSPITAL DAS CLINICAS - UFPE	12	26373
150248	HOSPITAL UNIVERSITARIO (HU/UFGD)	12	26385
150232	HOSPITAL UNIVERSITáRIO - UFSC	10	26386
153610	UNIVERSIDADE FEDERAL DE SANTA MARIA - HUSM	10	26387
158196	HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO/UFCG	10	26388
152800	INST.FED.DE ALAGOAS/CAMPUS PENEDO	12	26402
152802	INST.FED.DE ALAGOAS/CAMPUS PIRANHAS	12	26402
152805	INST.FED.DE ALAGOAS/CAMPUS ARAPIRACA	12	26402
158147	INST.FED.DE EDUC.,CIENC.E TEC.DE ALAGOAS	12	26402
158381	INST.FED DE ALAGOAS/CAMPUS MACEIO	12	26402
158382	INST.FED. ALAGOAS/CAMPUS SATUBA	12	26402
158383	INST.FED.DE ALAGOAS/CAMPUS PALMEIRA DOS IND.	12	26402
154783	CAMPUS HUMAITA	12	26403
158142	INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS	12	26403
158273	INST.FED.DO AMAZONAS/CAMPUS S.G. DA CACHOEIRA	12	26403
158444	INST.FED.DO AMAZONAS/CAMPUS MANAUS ZONA LESTE	12	26403
158445	INST.FED.DO AMAZONAS/CAMPUS MANAUS CENTRO	12	26403
158446	CAMPUS MANAUS DISTRITO INDUSTRIAL	12	26403
158447	CAMPUS COARI	12	26403
158560	CAMPUS PARINTINS	12	26403
158561	CAMPUS TABATINGA	12	26403
158563	IFAM - CAMPUS MAUÉS	12	26403
158564	CAMPUS LÁBREA	12	26403
151889	IF BAIANO CAMPUS BOM JESUS DA LAPA	12	26404
154579	INSTITUTO FEDERAL BAIANO - CAMPUS VALENÇA	12	26404
154580	INSTITUTO FEDERAL BAIANO - CAMPUS ITAPETINGA	12	26404
154581	INST. FED. BAIANO -CAMPUS TEIXEIRA DE FREITAS	12	26404
154617	INST. FED. BAIANO - CAMPUS URUÇUCA	12	26404
154618	INST. FED. BAIANO - CAMPUS GOV. MANGABEIRA	12	26404
158129	INST FED DE EDUC CIENC E TECNOLOGIA BAIANO	12	26404
158277	INST.FED.BAIANO/CAMPUS SANTA INES	12	26404
158435	INST.FED.BAIANO/CAMPUS SENHOR DO BONFIM	12	26404
158442	INST. FED. BAIANO - CAMPUS GUANAMBI	12	26404
158443	INST.FED.BAIANO/CAMPUS CATU	12	26404
158133	INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA	12	26405
158313	INST.FED.DO CEARA/CAMPUS FORTALEZA	12	26405
158314	INST.FED.DO CEARA/CAMPUS LIMOEIRO DO NORTE	12	26405
158315	INST.FED.DO CEARA/CAMPUS QUIXADA	12	26405
158316	INST.FED.DO CEARA/CAMPUS JUAZEIRO DO NORTE	12	26405
158317	INST.FED.DO CEARA/CAMPUS SOBRAL	12	26405
158318	INST.FED.DO CEARA/CAMPUS CEDRO	12	26405
158320	INST.FED.DO CEARA/CAMPUS IGUATU	12	26405
158321	INST.FED.DO CEARA/CAMPUS CRATO	12	26405
158322	INST.FED.DO CEARA/CAMPUS ACARAU	12	26405
158323	INST.FED.DO CEARA/CAMPUS CANINDÉ	12	26405
158324	INST.FED.DO CEARA/CAMPUS CRATEUS	12	26405
158951	INST.FED.DO CEARA/CAMPUS BATURITE	12	26405
158952	INST.FED.DO CEARA/CAMPUS TAUA	12	26405
158953	INST.FED.DO CEARA/CAMPUS TABULEIRO DO NORTE	12	26405
158954	INST.FED.DO CEARA/CAMPUS MORADA NOVA	12	26405
158955	INST.FED.DO CEARA/CAMPUS JAGUARIBE	12	26405
158956	INST.FED.DO CEARA/CAMPUS TIANGUA	12	26405
158957	INST.FED.DO CEARA/CAMPUS UMIRIM	12	26405
158958	INST.FED.DO CEARA/CAMPUS ARACATI	12	26405
158959	INST.FED.DO CEARA/CAMPUS UBAJARA	12	26405
158961	INST.FED.DO CEARA/CAMPUS CAMOCIM	12	26405
158151	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	12	26406
158272	INST.FED. ESPIRITO SANTO/CAMPUS COLATINA	12	26406
158416	INST.FED. ESPIRITO SANTO/CAMPUS VITORIA	12	26406
158417	INST.FED. ESPIRITO SANTO/CAMPUS SERRA	12	26406
158418	INST.FED. ESPIRITO SANTO/CAMPUS CACHOEIRO	12	26406
158419	INST.FED. ESPIRITO SANTO/CAMPUS ARACRUZ	12	26406
158420	INST.FED. ESPIRITO SANTO/CAMPUS LINHARES	12	26406
158421	INST.FED. ESPIRITO SANTO/CAMPUS CARIACICA	12	26406
158422	INST.FED. ESPIRITO SANTO/CAMPUS NOVA VENECIA	12	26406
158423	INST.FED. ESPIRITO SANTO/CAMPUS SÃO MATEUS	12	26406
158424	INST.FED. ESPIRITO SANTO/CAMPUS ITAPINA	12	26406
158425	INST.FED. ESPIRITO SANTO/CAMPUS ALEGRE	12	26406
158426	INST.FED. ESPIRITO SANTO/CAMPUS SANTA TERESA	12	26406
158427	INST.FED. ESPIRITO SANTO/CAMPUS VILA VELHA	12	26406
158428	INST.FED. ESPIRITO SANTO/CAMPUS IBATIBA	12	26406
158429	INST.FED. ESPIRITO SANTO/CAMPUS V.N. DO IMIGR	12	26406
158883	INST.FED.DO ESPíRITO SANTO/CAMPUS GUARAPARI	12	26406
158884	INST.FED.ESPIRITO SANTO/CAMPUS MONTANHA	12	26406
158892	IFES/CAMPUS PIúMA	12	26406
158124	IF GOIANO	12	26407
158298	IF GOIANO - CAMPUS URUTAI	12	26407
158299	IF GOIANO - CAMPUS RIO VERDE	12	26407
158300	IF GOIANO - CAMPUS MORRINHOS	12	26407
158302	IF GOIANO - CAMPUS CERES	12	26407
158667	IF GOIANO - CAMPUS IPORA	12	26407
154854	INST.FED.DO MARANHAO/CAMPUS GRAJAU	12	26408
158128	INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO	12	26408
158276	INST.FED.DO MARANHAO/CAMPUS SAO LUIS-MACARANA	12	26408
158282	INST.FED.DO MARANHAO/CAMPUS PINHEIRO	12	26408
158283	INST.FED.DO MARANHAO/CAMPUS BURITICUPU	12	26408
158284	INST.FED.DO MARANHAO/CAMPUS BARRA DO CORDA	12	26408
158285	INST.FED.DO MARANHAO/CAMPUS BARREIRINHAS	12	26408
158286	INSTITUTO FEDERAL DO MARANHAO-MONTE CASTELO	12	26408
158288	INST.FED.DO MARANHAO/CAMPUS CENTRO HISTORICO	12	26408
158289	INST.FED.DO MARANHAO/CAMPUS ZE DOCA	12	26408
158290	INST.FED.DO MARANHAO/CAMPUS SANTA INES	12	26408
158291	INST.FED.DO MARANHAO/CAMPUS S.JOAO DOS PATOS	12	26408
158292	INST.FED.DO MARANHAO/CAMPUS ALCANTARA	12	26408
158293	INST.FED.DO MARANHAO/CAMPUS CODO	12	26408
158294	INST.FED.DO MARANHAO/CAMPUS IMPERATRIZ	12	26408
158295	INST.FED.DO MARANHAO/CAMPUS ACAILANDIA	12	26408
158296	INST.FED.DO MARANHAO/CAMPUS S.R.MANGABEIRAS	12	26408
158297	INST.FED.DO MARANHAO/CAMPUS BACABAL	12	26408
158455	INST.FED.DO MARANHAO/CAMPUS COELHO NETO	12	26408
158456	INST.FED.DO MARANHAO/CAMPUS CAXIAS	12	26408
158457	INST.FED.DO MARANHAO/CAMPUS TIMON	12	26408
158122	INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS	12	26409
158275	INST.FED.MINAS GERAIS/CAMPUS BAMBUÍ	12	26409
158475	INST.FED. MINAS GERAIS/CAMPUS OURO PRETO	12	26409
158476	INST.FED.MINAS GERAIS/CAMPUS S.J.EVANGELISTA	12	26409
158513	INST.FED. MINAS GERAIS/CAMPUS FORMIGA	12	26409
158514	INST.FED. MINAS GERAIS/CAMPUS CONGONHAS	12	26409
158121	INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG	12	26410
158377	INST.FED.DO NORTE DE MG/CAMPUS SALINAS	12	26410
158378	INST.FED.DO NORTE DE MG/CAMPUS JANUARIA	12	26410
158437	INST.FED.DO NORTE DE MG/CAMPUS MONTES CLAROS	12	26410
158438	INST.FED.DO NORTE DE MG/CAMPUS ARINOS	12	26410
158439	INST.FED.DO NORTE DE MG/CAMPUS ALMENARA	12	26410
158440	INST.FED.DO NORTE DE MG/CAMPUS PIRAPORA	12	26410
158441	INST.FED DO NORTE DE MG/CAMPUS ARACUAI	12	26410
154762	INST FED SUDESTE MG CAMPUS S. J. DEL REI	12	26411
154763	INST FED SUDESTE MG CAMPUS SANTOS DUMONT	12	26411
158123	INST FED EDUC CIENCIA TECNOL SUDESTE MG	12	26411
158412	INST FED SUDESTE DE MG/CAMPUS RIO POMBA	12	26411
158413	INST FED SUDESTE DE MG/CAMPUS BARBACENA	12	26411
158414	INST FED SUDESDE DE MG/CAMPUS JUIZ DE FORA	12	26411
158415	INST FED SUDESTE DE MG/CAMPUS MURIAE	12	26411
154809	IFSULDEMINAS - CAMPUS POÇOS DE CALDAS	12	26412
154810	IFSULDEMINAS - CAMPUS PASSOS	12	26412
154811	IFSULDEMINAS - CAMPUS POUSO ALEGRE	12	26412
158137	INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG	12	26412
158303	IFSULDEMINAS - CAMPUS MUZAMBINHO	12	26412
158304	IFSULDEMINAS - CAMPUS MACHADO	12	26412
158305	IFSULDEMINAS - CAMPUS INCONFIDENTES	12	26412
158099	INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO	12	26413
158309	INST.FED.TRIANGULO MINEIRO/CAMPUS PARACATU	12	26413
158310	INST.FED.TRIANGULO MINEIRO/CAMPUS UBERABA	12	26413
158311	INST.FED.TRIANGULO MINEIRO/CAMPUS ITUIUTABA	12	26413
158312	INST.FED.TRIANGULO MINEIRO/CAMPUS UBERLANDIA	12	26413
159001	IFTM  CAMPUS PATROCINIO	12	26413
159002	IFTM/CAMPUS UBERLANDIA CENTRO	12	26413
159003	IFTM  CAMPUS PATOS DE MINAS	12	26413
158144	INST. FED.DE EDUC.,CIENC E TEC.DO MATO GROSSO	12	26414
158333	INST.FED.MATO GROSSO/CAMPUS CUIABÁ	12	26414
158334	INST.FED.MATO GROSSO/CAMPUS CACERES	12	26414
158335	INST.FED.MATO GROSSO/CAMPUS SÃO VICENTE	12	26414
158492	INST.FED.MATO GROSSO/CAMPUS CAMPO N. PARECIS	12	26414
158493	INST.FED.MATO GROSSO/CAMPUS JUINA	12	26414
158494	INST.FED.MATO GROSSO/CAMPUS BELA VISTA	12	26414
158495	INST.FED.MATO GROSSO/CAMPUS PONTES LACERDA	12	26414
158496	INST.FED.MATO GROSSO/CAMPUS CONFRESA	12	26414
158497	INST.FED.MATO GROSSO/CAMPUS BARRA DO GARÇAS	12	26414
158498	INST.FED.MATO GROSSO/CAMPUS RONDONOPOLIS	12	26414
158950	INST.FED.MATO GROSSO/CAMPUS SORRISO	12	26414
158970	INST.FED.MATO GROSSO/CAMPUS PRIMAV. DO LESTE	12	26414
158132	INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL	12	26415
158448	INST.FED.DO MS/CAMPUS AQUIDAUANA	12	26415
158449	INST. FED. DO MS/CAMPUS CAMPO GRANDE	12	26415
158450	INST. FED. DO MS/CAMPUS CORUMBA	12	26415
158454	INST. FED. DO MS/CAMPUS TRES LAGOAS	12	26415
158135	INST.FED.DE EDUC.,CIENC.E TEC.DO PARA	12	26416
158162	INST.FED.DO PARÁ/CAMPUS BREVES	12	26416
158306	INST.FED.DO PARÁ/CAMPUS BELEM	12	26416
158307	INST.FED.DO PARÁ/CAMPUS MARABA RURAL	12	26416
158308	INST.FED.DO PARÁ/CAMPUS CASTANHAL	12	26416
158481	INST.FED.DO PARA/CAMPUS TUCURUI	12	26416
158506	INST.FED.DO PARÁ/CAMPUS BRAGANÇA	12	26416
158507	INST.FED.DO PARÁ/CAMPUS ALTAMIRA	12	26416
158508	INST.FED.DO PARÁ/CAMPUS ABAETETUBA	12	26416
158509	INST.FED.DO PARÁ/CAMPUS CONCEIC. DO ARAGUAIA	12	26416
158512	INST.FED.DO PARÁ/CAMPUS MARABÁ INDUSTRIAL	12	26416
158518	INST.FED.DO PARÁ/CAMPUS SANTARÉM	12	26416
158567	INST.FED.DO PARá/CAMPUS ITAITUBA	12	26416
158138	INST.FED.DE EDUC.,CIENC.E TEC.DA PARAIBA	12	26417
158279	INST.FED.DA PARAIBA/CAMPUS SOUSA	12	26417
158280	INST.FED.DA PARAIBA/CAMPUS CAJAZEIRAS	12	26417
158281	INST.FED.DA PARAIBA/CAMPUS CAMPINA GRANDE	12	26417
158469	INST.FED.DA PARAIBA/CAMPUS JOAO PESSOA	12	26417
158470	INST.FED. DA PARAIBA/CAMPUS PATOS	12	26417
158471	INST.FED.DA PARAIBA/CAMPUS PRINCESA ISABEL	12	26417
158472	INST.FED. DA PARAIBA/CAMPUS DE MONTEIRO	12	26417
158473	INST.FED. DA PARAIBA/CAMPUS DE PICUI	12	26417
158474	INST.FED.DA PARAIBA/CAMPUS DE CABEDELO	12	26417
151909	IFPE - CAMPUS CARUARU	12	26418
151910	IFPE - CAMPUS GARANHUNS	12	26418
151911	IFPE - CAMPUS AFOGADOS DA INGAZEIRA	12	26418
154849	IFPE - CAMPUS CABO DE SANTO AGOSTINHO	12	26418
154853	IFPE - CAMPUS JABOATãO DOS GUARARAPES	12	26418
155171	IFPE - CAMPUS PALMARES	12	26418
155217	IFPE - CAMPUS PAULISTA	12	26418
155228	IFPE - CAMPUS IGARASSU	12	26418
158136	INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO	12	26418
158463	IFPE - CAMPUS IPOJUCA	12	26418
158464	IFPE - CAMPUS RECIFE	12	26418
158465	IFPE - CAMPUS VITóRIA DE SANTO ANTãO	12	26418
158466	IFPE - CAMPUS BARREIROS	12	26418
158477	IFPE - CAMPUS PESQUEIRA	12	26418
158478	IFPE - CAMPUS BELO JARDIM	12	26418
158141	INST.FED.DE EDUC.,CIENC.E TEC.DO RS	12	26419
158261	INST.FED.DO RS/CAMPUS PORTO ALEGRE	12	26419
158262	INST.FED.DO RS/CAMPUS RIO GRANDE	12	26419
158263	INST.FED.DO RS/CAMPUS SERTÃO	12	26419
158264	INST.FED.DO RS/CAMPUS BENTO GONCALVES	12	26419
158265	INST.FED.DO RS/CAMPUS CANOAS	12	26419
158325	INST.FED.DO RS/CAMPUS ERECHIM	12	26419
158326	INST.FED.DO RS/CAMPUS PORTO ALEGRE - RESTINGA	12	26419
158327	INST.FED.DO RS/CAMPUS OSORIO	12	26419
158328	INST.FED.DO RS/CAMPUS CAXIAS DO SUL	12	26419
158674	INST.FED.DO RS/CAMPUS FARROUPILHA	12	26419
158675	INST.FED.DO RS/CAMPUS IBIRUBÁ	12	26419
158676	INST.FED.DO RS/CAMPUS FELIZ	12	26419
154628	INST.FEDERAL FARROUPILHA/CAMPUS JAGUARI	12	26420
155081	CAMPUS SANTO ANGELO	12	26420
158127	INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA	12	26420
158266	INST.FED.FARROUPILHA/CAMPUS SANTO AUGUSTO	12	26420
158267	INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE	12	26420
158268	INST.FED.FARROUPILHA/CAMPUS SÃO VICENTE SUL	12	26420
158269	INST.FED.FARROUPILHA/CAMPUS JULIO CASTILHOS	12	26420
158503	8NST.FED.FARROUPILHA/CAMPUS DE SÃO BORJA	12	26420
158504	INST.FED.FARROUPILHA/CAMPUS DE SANTA ROSA	12	26420
158505	INST.FE.FARROUPILHA/CAMPUS PANAMBI	12	26420
158148	INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA	12	26421
158341	INST.FED.RONDONIA/CAMPUS COLORADO DO OESTE-RO	12	26421
158342	INST.FED.RONDONIA/CAMPUS VILHENA	12	26421
158343	INST.FED.RONDONIA/CAMPUS ARIQUEMES-RO	12	26421
158345	INST.FED.RONDONIA/CAMPUS PORTO VELHO CALAMA	12	26421
158376	INST.FED.RONDONIA/CAMPUS JI-PARANA	12	26421
158532	INST.FED.RONDÔNIA/CAMPUS P. VELHO ZONA NORTE	12	26421
158533	INST.FED.RONDÔNIA/CAMPUS CACOAL	12	26421
152253	IF CATARINENSE - CAMPUS IBIRAMA	12	26422
152254	IF CATARINENSE - CAMPUS BLUMENAU	12	26422
152290	IF CATARINENSE - CAMPUS S. FRANCISCO DO SUL	12	26422
152662	IF CATARINENSE - CAMPUS FRAIBURGO	12	26422
152663	IF CATARINENSE - CAMPUS LUZERNA	12	26422
154706	INSTITUTO FEDERAL CATARINENSE CAMPUS BRUSQUE	12	26422
158125	INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE	12	26422
158379	INST. FED. CATARINENSE/CAMPUS VIDEIRA	12	26422
158458	INST. FED. CATARINENSE/CAMPUS RIO DO SUL	12	26422
158459	INST. FED. CATARINENSE/CAMPUS ARAQUARI	12	26422
158460	INST. FED. CATARINENSE/CAMPUS CAMBORIU	12	26422
158461	INST. FED. CATARINENSE/CAMPUS CONCORDIA	12	26422
158462	INST FED CATARINENSE/CAMPUS SANTA ROSA DO SUL	12	26422
152420	INST. FED. DE SERGIPE/CAMPUS N.Sª DA GLÓRIA	12	26423
152426	INST. FED. DE SERGIPE/CAMPUS ESTÂNCIA	12	26423
152430	INST. FED. DE SERGIPE/CAMPUS ITABAIANA	12	26423
158134	INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE	12	26423
158392	INST. FED. DE SERGIPE/CAMPUS SÃO CRISTOVÃO	12	26423
158393	INST. FED. DE SERGIPE/CAMPUS ARACAJU	12	26423
158394	INST. FED. DE SERGIPE/CAMPUS LAGARTO	12	26423
158131	INSTITUTO FED. DE EDU.CIE.TEC.DO TOCANTINS	12	26424
158336	INST.FED.DO TOCANTINS/CAMPUS PALMAS	12	26424
158337	INST.FED.DO TOCANTINS/CAMPUS ARAGUATINS	12	26424
158489	INST.FED.DO TOCANTINS/CAMPUS PARAISO DO TO	12	26424
158511	INST.FED.DO TOCANTINS/CAMPUS ARAGUAINA	12	26424
158556	INST.FED.DO TOCANTINS/CAMPUS GURUPI	12	26424
158156	INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE	12	26425
158150	INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA	12	26426
158159	INST.FED. DO AMAPA -CAMPUS MACAPA	12	26426
158160	INST.FED.DO AMAPA - CAMPUS LARANJAL JARI.	12	26426
158145	INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA	12	26427
158404	INST. FED. DA BAHIA/CAMPUS BARREIRAS	12	26427
158405	INST. FED. DA BAHIA/CAMPUS VALENÇA	12	26427
158406	INST. FED. DA BAHIA/CAMPUS SANTO AMARO	12	26427
158407	INST. FED.DA BAHIA/CAMPUS SIMOES FILHO	12	26427
158408	INST. FED. DA BAHIA/CAMPUS PORTO SEGURO	12	26427
158409	INST. FED. DA BAHIA/CAMPUS VIT. DA CONQUISTA	12	26427
